molecule,formulation,country,year,import_tonnes,export_tonnes
MOLO3,Patch,China,2022,139.47,125.4
MOLBC2,Injection,China,2016,23.03,115.76
MOLD3,Tablet,Australia,2019,130.44,95.73
MOLR2,Patch,India,2023,93.7,48.32
MOLP1,Tablet,China,2023,147.32,162.54
MOLM1,Injection,EU,2015,45.93,45.42
MOLP2,API,EU,2015,145.29,60.93
MOLHF3,Capsule,Australia,2024,44.55,140.39
MOLDEP3,Tablet,Global,2018,74.85,84.67
MOLP3,Inhaler,EU,2022,177.56,25.24
MOLDEP1,Patch,India,2016,117.21,24.81
MOLCKD2,Syrup,Canada,2015,141.95,156.61
MOLO3,Ointment,India,2017,24.04,114.26
MOLIBD2,Suspension,EU,2022,27.55,46.38
MOLR2,Injection,India,2016,125.75,5.38
MOLO2,API,Canada,2018,65.13,68.93
MOLDEP1,Syrup,Brazil,2018,67.0,144.53
MOLY,Syrup,Japan,2017,80.84,182.98
MOLLC3,Inhaler,Australia,2023,131.51,90.29
MOLY,Syrup,EU,2023,79.33,114.52
MOLRA2,Patch,Japan,2020,81.9,182.03
MOLO1,Inhaler,Canada,2020,161.53,171.06
MOLHF3,Capsule,US,2022,186.95,96.75
MOLO2,Injection,EU,2015,19.01,145.29
MOL2,Syrup,EU,2023,44.89,100.99
MOLRA2,API,Australia,2024,43.25,93.21
MOLM3,Capsule,Brazil,2021,5.02,58.51
MOLD3,Inhaler,US,2021,66.44,108.61
MOLDEP3,Tablet,Brazil,2016,9.18,0.38
MOLHF3,Capsule,Global,2021,37.68,163.51
MOL2,API,Australia,2020,85.79,76.79
MOLHF1,Capsule,Japan,2020,133.96,193.25
MOLM3,Inhaler,China,2020,152.13,45.89
MOL2,Suspension,EU,2022,134.24,73.4
MOLHF1,Injection,US,2024,162.05,162.5
MOLC,Syrup,India,2017,26.1,17.26
MOLIBD2,Suspension,US,2024,170.04,136.69
MOLCKD1,API,Japan,2018,27.28,149.82
MOLC,Ointment,India,2020,182.26,114.79
MOLRA2,Injection,Japan,2022,184.68,104.07
MOLM2,Syrup,Global,2019,189.82,126.91
MOLD1,Tablet,Australia,2022,104.05,149.29
MOLHF1,Patch,Australia,2020,98.88,119.05
MOLH2,Suspension,Australia,2015,94.23,135.61
MOLP2,Tablet,Japan,2019,54.28,178.97
MOL2,Injection,EU,2017,127.56,107.87
MOLM3,Injection,Japan,2017,169.52,70.05
MOLLC2,Patch,Global,2020,47.58,51.34
MOLBC2,Ointment,Brazil,2024,152.55,109.69
MOLLC2,Injection,US,2023,83.67,139.43
MOLBC3,Injection,Japan,2017,59.13,85.19
MOLR1,Capsule,Global,2021,34.37,21.93
MOLD1,Patch,Canada,2022,28.37,159.73
MOLH3,Injection,Canada,2017,196.85,159.4
MOLD3,Tablet,India,2018,19.33,196.96
MOLRA2,Inhaler,Japan,2016,123.59,157.71
MOLH1,Patch,Japan,2016,82.44,25.31
MOLD3,Suspension,India,2020,19.11,109.0
MOLD1,Ointment,EU,2021,90.08,124.53
MOLD3,Capsule,US,2019,173.14,47.1
MOLCKD2,API,Brazil,2016,88.19,198.87
MOLD2,Suspension,Japan,2016,2.73,129.99
MOLD1,Ointment,Australia,2023,173.95,186.44
MOLY,Inhaler,EU,2016,49.68,96.8
MOLP3,Tablet,Brazil,2017,176.34,153.61
MOLHF1,Patch,Canada,2017,177.65,43.11
MOLC,Capsule,Australia,2016,103.73,62.5
MOLCKD1,Inhaler,China,2023,115.72,166.0
MOLDEP1,Syrup,US,2017,74.38,38.69
MOL1,Patch,India,2015,126.71,169.52
MOLH1,Inhaler,Brazil,2022,161.43,33.42
MOLCKD3,Patch,Japan,2017,163.91,174.23
MOLO2,Inhaler,Brazil,2018,137.34,196.72
MOLD1,Tablet,India,2018,180.6,164.06
MOL2,Capsule,Canada,2016,6.02,113.44
MOLIBD1,Suspension,Brazil,2019,138.56,146.06
MOL2,Syrup,Canada,2020,85.05,175.36
MOLY,Suspension,US,2020,163.18,136.53
MOLH2,Syrup,Japan,2020,184.1,3.02
MOLR1,Tablet,Global,2017,66.15,157.88
MOLBC2,Tablet,Global,2022,121.35,127.41
MOLHF1,Syrup,India,2023,107.84,72.45
MOLO2,Capsule,Australia,2015,83.45,132.51
MOLO3,Tablet,Australia,2023,123.81,112.68
MOLO2,Injection,Global,2018,19.24,63.08
MOLO1,Tablet,China,2019,29.06,199.6
MOLP2,Patch,Japan,2021,187.24,122.98
MOLHF1,Syrup,Australia,2020,90.41,166.83
MOLDEP2,API,US,2023,154.31,101.52
MOLHF2,Capsule,US,2016,91.32,52.35
MOLD1,Injection,Canada,2015,111.58,107.53
MOLCKD3,Tablet,US,2019,47.62,133.27
MOLDEP3,Capsule,Brazil,2024,103.8,86.35
MOLM3,Tablet,China,2023,190.31,52.98
MOLIBD1,Suspension,EU,2017,193.82,86.48
MOLO3,Tablet,US,2020,154.27,31.38
MOLIBD2,Ointment,China,2015,104.66,131.87
MOLO1,Capsule,US,2021,18.53,27.71
MOLO2,Capsule,US,2016,49.36,61.44
MOLLC1,Capsule,Japan,2020,6.45,142.4
MOLO2,API,Japan,2021,4.23,180.73
MOLHF1,Ointment,Brazil,2020,33.71,84.51
MOLHF3,Suspension,Global,2024,14.8,0.39
MOLY,Tablet,Brazil,2015,125.46,198.35
MOLP2,Inhaler,Global,2023,72.58,131.89
MOLH2,Tablet,US,2022,146.27,67.52
MOLH2,Patch,Canada,2018,85.15,31.15
MOLHF2,Patch,Brazil,2019,41.96,175.74
MOLM1,Syrup,Australia,2018,144.8,72.08
MOLH1,API,Japan,2019,32.01,20.99
MOLCKD3,Patch,Japan,2018,116.82,189.71
MOLIBD2,Syrup,EU,2020,75.59,70.69
MOLC,API,China,2021,14.12,56.11
MOLP1,Inhaler,India,2022,34.92,74.16
MOLH2,Tablet,US,2017,105.1,131.91
MOLBC1,API,Brazil,2019,175.72,13.3
MOLIBD1,API,US,2017,55.58,63.94
MOLX,Inhaler,Japan,2020,161.14,3.88
MOLIBD2,Ointment,Brazil,2022,158.33,94.33
MOLR2,Tablet,Canada,2020,187.77,183.64
MOLP2,Suspension,Brazil,2024,104.31,82.06
MOLCKD1,Suspension,India,2022,3.16,150.38
MOLM1,Ointment,EU,2021,120.58,125.67
MOLM2,Tablet,EU,2023,131.62,115.23
MOLP1,Inhaler,India,2020,164.24,86.81
MOLH1,Capsule,EU,2020,7.76,16.91
MOLD3,Capsule,Global,2019,114.77,166.63
MOLIBD1,API,Global,2018,34.64,179.16
MOLH3,Syrup,US,2024,61.3,82.07
MOLD3,Inhaler,Brazil,2020,99.41,198.23
MOLM2,Patch,EU,2017,28.54,157.22
MOLP1,Injection,China,2016,198.43,88.53
MOL1,Patch,Global,2020,37.62,186.77
MOLD3,Tablet,Japan,2015,155.96,6.52
MOLM2,Patch,Canada,2020,181.22,186.64
MOLLC3,Injection,Canada,2024,105.01,196.71
MOLR2,Capsule,US,2021,103.65,103.96
MOL1,Ointment,US,2019,84.35,113.39
MOLR3,Inhaler,Brazil,2016,98.19,40.06
MOLP1,Injection,Brazil,2024,104.33,106.55
MOLHF1,Syrup,Global,2020,55.92,115.82
MOLP3,API,Canada,2022,164.4,124.59
MOLD2,Capsule,EU,2020,80.07,155.15
MOL2,API,Japan,2020,18.69,41.16
MOLR3,Inhaler,Japan,2017,155.07,92.21
MOLR1,Injection,EU,2017,42.93,112.25
MOLRA3,Syrup,US,2018,12.33,187.57
MOLM2,Capsule,India,2019,42.04,77.22
MOLP2,Syrup,China,2017,27.91,32.74
MOLDEP3,Injection,Australia,2015,37.77,165.96
MOLLC1,Capsule,Canada,2015,39.24,36.43
MOLCKD2,Capsule,India,2016,43.41,88.28
MOLDEP1,Inhaler,Japan,2020,62.59,70.24
MOLX,Suspension,Australia,2020,166.29,32.44
MOLP2,Patch,India,2022,105.23,16.74
MOL2,Capsule,EU,2022,164.98,0.92
MOLH1,Capsule,Brazil,2022,16.64,32.2
MOLLC2,Tablet,China,2022,78.88,78.04
MOLR3,Inhaler,India,2016,140.42,54.88
MOLLC2,Inhaler,Australia,2015,19.36,28.0
MOLRA2,Inhaler,India,2022,125.62,176.92
MOLIBD2,Injection,China,2019,51.57,176.87
MOLM1,Inhaler,Australia,2018,176.08,118.09
MOLA,Capsule,US,2019,100.85,37.85
MOLRA2,Suspension,Brazil,2019,198.45,16.26
MOLM3,Suspension,Australia,2015,120.28,85.97
MOL1,Ointment,Japan,2022,52.68,65.5
MOLDEP1,Syrup,Canada,2021,162.36,20.32
MOLLC2,Syrup,China,2021,84.39,165.05
MOLC,Capsule,Global,2017,35.49,60.73
MOLD2,Capsule,Brazil,2018,168.42,117.12
MOLBC2,Suspension,Australia,2020,192.3,170.29
MOLHF2,Patch,China,2015,98.61,196.68
MOLO2,Syrup,Australia,2016,127.79,89.92
MOLC,Patch,India,2018,124.24,68.39
MOLBC1,Capsule,Brazil,2020,42.44,10.52
MOLHF1,Syrup,India,2015,170.45,152.32
MOLIBD3,Capsule,China,2021,166.47,41.99
MOLM3,Patch,India,2020,161.11,164.1
MOLH3,Tablet,India,2024,53.16,3.01
MOLP2,Capsule,Japan,2022,150.07,137.93
MOLCKD1,Inhaler,Brazil,2016,9.72,40.96
MOLY,Ointment,India,2021,59.48,124.61
MOLD1,Tablet,Global,2015,192.17,164.1
MOLR3,Tablet,Global,2017,55.36,196.14
MOLO3,Capsule,Japan,2016,76.58,0.16
MOLP2,Capsule,India,2021,13.55,40.44
MOLHF3,Syrup,Global,2019,159.1,71.24
MOLHF1,Capsule,Global,2016,127.28,81.89
MOLDEP3,Injection,Japan,2022,96.05,28.65
MOLHF1,Inhaler,Canada,2021,40.74,88.16
MOLCKD2,Suspension,Canada,2017,2.43,194.06
MOLHF3,Tablet,Brazil,2021,45.33,67.43
MOLP1,Inhaler,India,2019,24.71,35.11
MOLDEP2,Patch,Japan,2020,19.53,9.64
MOLRA1,Injection,US,2023,169.32,183.23
MOLBC2,Syrup,Global,2017,145.65,141.67
MOLO1,Suspension,Australia,2018,145.7,129.92
MOLRA1,API,Australia,2017,48.67,183.91
MOLO2,Injection,Canada,2018,6.25,104.79
MOLBC2,Injection,EU,2024,133.55,17.72
MOLP1,Syrup,US,2021,187.96,148.74
MOLD1,Tablet,Brazil,2019,178.58,81.96
MOLDEP1,Capsule,Australia,2024,13.12,132.56
MOLLC3,Syrup,Australia,2020,149.9,184.69
MOLO1,API,Brazil,2017,198.02,84.24
MOLH3,Patch,Global,2018,65.93,77.85
MOLD1,Syrup,Canada,2023,144.16,72.83
MOLLC3,API,Japan,2019,176.44,90.63
MOLCKD2,Suspension,Brazil,2016,127.1,107.29
MOL1,Ointment,Japan,2015,93.03,199.4
MOLRA2,Tablet,China,2020,166.79,156.08
MOLIBD3,API,Canada,2016,115.54,28.6
MOLO2,Suspension,Japan,2024,164.19,113.66
MOLHF2,Capsule,EU,2017,37.33,43.67
MOLH3,Patch,China,2022,113.67,34.62
MOLP3,Syrup,Australia,2015,91.92,56.91
MOLDEP2,Suspension,Japan,2021,86.91,13.36
MOLD2,Syrup,US,2022,9.28,183.93
MOLIBD1,Capsule,China,2023,23.39,101.46
MOLH2,Ointment,US,2019,45.96,51.35
MOLCKD3,Capsule,India,2023,22.24,101.83
MOLR2,Tablet,Global,2016,46.11,115.59
MOLM1,Capsule,EU,2021,146.02,94.02
MOLR1,Ointment,Japan,2015,33.59,19.29
MOLCKD1,Patch,India,2017,2.76,61.21
MOLHF2,Injection,Australia,2017,68.73,51.45
MOLD1,Inhaler,Australia,2018,65.03,3.97
MOLRA1,Capsule,Brazil,2020,82.59,98.17
MOLHF2,API,US,2022,10.71,25.2
MOLP2,Patch,Brazil,2018,59.68,144.14
MOLY,Injection,India,2022,49.84,8.47
MOLC,Injection,Global,2016,77.93,70.32
MOLDEP3,API,EU,2023,130.36,30.03
MOLLC2,API,Australia,2022,70.81,102.29
MOLP2,Tablet,EU,2023,128.3,0.29
MOLRA1,Capsule,China,2017,74.76,192.77
MOLDEP1,Syrup,Japan,2018,15.46,58.71
MOLD2,Patch,China,2018,157.29,50.63
MOLO2,Injection,EU,2018,33.18,4.8
MOLCKD2,API,US,2023,109.27,56.25
MOLD2,Capsule,US,2020,139.57,142.13
MOL2,Inhaler,Australia,2020,159.74,141.23
MOLD3,Tablet,China,2015,117.86,183.46
MOLRA3,Tablet,Japan,2020,16.08,106.32
MOLRA2,Patch,China,2015,189.58,53.66
MOLDEP1,Suspension,Global,2020,94.39,73.38
MOLR3,Syrup,India,2024,142.38,96.31
MOLR2,Tablet,China,2019,34.33,199.77
MOLH1,Patch,Australia,2019,192.69,89.72
MOLH1,Syrup,India,2015,176.85,60.14
MOLH2,Injection,Australia,2022,142.25,43.63
MOLP1,Tablet,Brazil,2019,3.27,5.62
MOLDEP2,Patch,Japan,2018,136.36,33.68
MOLBC3,Inhaler,India,2024,52.84,179.6
MOLC,Tablet,US,2023,155.19,59.27
MOLDEP1,Syrup,Brazil,2022,180.38,118.17
MOLIBD3,Injection,US,2020,97.93,61.03
MOLIBD2,Patch,Australia,2017,82.95,183.71
MOLR3,Capsule,EU,2022,175.8,83.83
MOLH3,API,EU,2015,162.67,5.96
MOLHF2,Injection,Australia,2024,101.86,56.91
MOLIBD2,Ointment,Japan,2020,169.54,195.3
MOLHF1,API,Global,2019,12.51,112.26
MOLRA1,Tablet,Australia,2019,106.38,169.68
MOLR2,API,Global,2019,99.03,180.12
MOLD3,Syrup,Japan,2016,42.67,104.26
MOLLC3,Patch,Australia,2018,124.87,62.64
MOLBC3,Tablet,Brazil,2021,56.89,170.81
MOLRA3,Patch,China,2015,7.99,192.1
MOL1,Tablet,Japan,2015,41.76,46.29
MOLR2,Patch,India,2022,53.13,65.59
MOLR3,Patch,Global,2021,7.4,23.99
MOLBC2,Tablet,Japan,2016,82.39,163.09
MOLCKD1,Suspension,Japan,2023,96.14,188.71
MOLY,Syrup,EU,2016,149.09,115.56
MOLLC1,Syrup,India,2016,20.72,142.85
MOLH3,Patch,Australia,2020,120.55,139.8
MOLP2,Patch,EU,2024,134.9,74.09
MOLRA3,Patch,EU,2022,124.75,83.65
MOLDEP2,Ointment,US,2016,50.81,178.95
MOLRA1,Injection,US,2023,137.72,72.8
MOL1,Syrup,China,2024,177.4,60.83
MOLRA1,API,China,2022,181.18,107.1
MOLRA3,Ointment,Japan,2015,182.22,68.51
MOLIBD2,Inhaler,EU,2018,158.87,182.5
MOLCKD2,Tablet,EU,2015,165.23,20.91
MOLM1,Patch,Australia,2018,137.04,133.05
MOLO3,Syrup,India,2015,93.13,125.61
MOLIBD3,Injection,Australia,2018,116.66,147.96
MOLDEP2,Ointment,Canada,2017,31.79,56.5
MOLP1,Patch,Japan,2017,145.34,10.34
MOLY,Injection,Japan,2023,50.6,95.35
MOLIBD1,Ointment,Global,2017,34.82,79.27
MOLHF3,Injection,EU,2017,19.33,116.25
MOLHF2,Inhaler,Japan,2018,61.04,116.82
MOLR2,Injection,Japan,2016,113.89,156.32
MOLD3,Patch,Australia,2020,12.85,147.2
MOLY,Suspension,US,2017,85.86,110.7
MOLR2,Patch,India,2017,16.45,140.01
MOLO3,Patch,India,2015,51.77,182.77
MOLH1,Tablet,Global,2024,196.99,112.05
MOLBC1,Patch,Japan,2021,39.66,188.19
MOLR3,Ointment,India,2019,27.44,65.83
MOLIBD1,Ointment,Canada,2019,101.93,14.43
MOLIBD1,Injection,Japan,2015,32.72,173.27
MOLHF2,Inhaler,Australia,2022,135.49,110.26
MOLH1,Inhaler,EU,2024,134.79,51.86
MOLLC2,Patch,EU,2022,151.8,168.65
MOLO1,Ointment,Brazil,2020,166.93,144.09
MOLM3,Suspension,Australia,2020,122.91,161.1
MOLLC2,Injection,Brazil,2015,30.02,45.33
MOLDEP3,Injection,Brazil,2023,88.45,30.82
MOLD3,Syrup,US,2016,186.69,110.76
MOLHF3,Inhaler,Australia,2021,75.94,18.54
MOLHF3,Capsule,India,2024,167.06,128.78
MOLO1,Inhaler,Australia,2022,84.97,71.74
MOLO2,Inhaler,Australia,2024,11.32,46.01
MOLC,API,US,2020,149.65,66.22
MOLDEP1,Injection,Canada,2021,168.1,42.88
MOLBC2,Patch,Japan,2015,177.9,44.09
MOLR2,Tablet,US,2024,106.24,66.26
MOLRA1,Tablet,EU,2024,33.16,100.21
MOL2,Syrup,China,2016,110.47,61.11
MOLP2,Patch,Brazil,2016,110.89,48.81
MOLR2,Capsule,China,2022,88.38,116.72
MOLO1,Tablet,EU,2015,191.39,118.03
MOLRA1,Capsule,EU,2024,181.05,153.53
MOLDEP3,Capsule,India,2016,188.46,132.1
MOLH2,Tablet,Global,2021,60.52,55.4
MOLBC1,Ointment,Australia,2018,181.48,147.26
MOLP3,Suspension,US,2015,38.14,66.03
MOLRA2,Tablet,India,2024,82.48,42.46
MOLBC3,Inhaler,Brazil,2020,141.07,75.57
MOLO3,Capsule,China,2017,116.74,69.51
MOLDEP1,Suspension,Canada,2020,146.2,4.21
MOLR2,Injection,Canada,2020,170.39,13.21
MOLCKD3,Injection,Japan,2017,140.36,26.41
MOLO3,Injection,Japan,2021,93.06,150.44
MOLLC1,Inhaler,Japan,2019,100.12,74.25
MOLIBD3,Tablet,EU,2016,127.01,180.83
MOLRA3,Capsule,Australia,2020,10.16,67.58
MOLR1,Inhaler,Global,2016,18.63,65.18
MOLM3,Capsule,Japan,2024,39.81,32.09
MOLIBD2,Suspension,EU,2021,18.76,177.96
MOLH3,Syrup,China,2023,72.15,44.58
MOLIBD1,Syrup,Australia,2020,146.54,47.92
MOLLC2,Syrup,Australia,2022,170.52,137.66
MOLIBD3,Syrup,Canada,2016,23.07,182.28
MOL2,Ointment,Global,2024,96.22,81.51
MOLD1,Injection,Australia,2019,17.09,186.02
MOLRA3,API,Canada,2023,98.45,198.36
MOLP2,Syrup,US,2022,55.15,24.65
MOLX,Injection,Canada,2019,122.64,70.44
MOLX,Inhaler,EU,2016,181.58,165.36
MOLBC2,Ointment,Japan,2022,162.91,20.34
MOLLC2,Suspension,India,2020,6.16,153.81
MOL1,Patch,Australia,2022,26.03,38.99
MOLM1,Inhaler,US,2016,193.59,51.58
MOLBC3,Patch,US,2017,104.46,41.29
MOLLC3,Ointment,China,2021,89.06,71.99
MOLC,Capsule,China,2016,150.52,55.62
MOLDEP3,Patch,Japan,2019,53.35,65.42
MOLD2,Capsule,Brazil,2017,149.25,185.39
MOLM1,Tablet,Japan,2018,29.01,9.04
MOLP2,Ointment,Global,2019,12.37,112.47
MOLBC2,Tablet,Canada,2023,185.7,146.41
MOLM3,Tablet,Brazil,2020,6.97,146.85
MOLBC3,Patch,India,2021,39.35,18.55
MOLM1,Injection,India,2023,24.63,118.62
MOLRA2,Ointment,US,2024,60.68,158.17
MOLRA2,API,US,2015,47.33,136.38
MOLM1,Tablet,Brazil,2017,182.52,134.27
MOLLC3,Capsule,China,2019,164.02,64.51
MOL2,Tablet,Global,2018,180.24,119.83
MOLDEP3,Ointment,China,2015,83.71,16.18
MOLIBD1,Injection,Brazil,2018,14.53,122.28
MOLRA3,API,Canada,2017,78.12,55.61
MOLA,Inhaler,China,2020,107.39,133.28
MOLR2,Patch,Japan,2021,30.53,62.14
MOLR3,Capsule,India,2015,139.52,181.57
MOLD3,Inhaler,EU,2022,180.36,125.93
MOLLC3,Patch,India,2023,50.39,120.44
MOLR2,Capsule,India,2024,172.12,199.25
MOLIBD3,Suspension,Brazil,2015,147.15,125.17
MOLRA1,Syrup,Brazil,2024,111.45,91.01
MOLLC1,Suspension,EU,2022,37.46,106.83
MOLCKD3,Inhaler,China,2018,28.28,53.51
MOLDEP2,API,India,2022,9.5,171.36
MOLP3,Suspension,Australia,2021,103.7,54.09
MOLIBD1,Patch,China,2020,146.93,40.08
MOLDEP3,Capsule,Japan,2016,155.99,11.03
MOLP3,Suspension,EU,2018,36.47,126.74
MOLLC2,Ointment,Australia,2023,57.56,189.43
MOLCKD3,Suspension,Brazil,2023,191.71,153.35
MOLX,Inhaler,Australia,2024,186.63,171.88
MOLHF2,Capsule,Australia,2016,181.54,122.17
MOLH3,Patch,Global,2017,1.2,117.39
MOLC,Injection,China,2021,114.96,111.88
MOL1,API,Japan,2024,99.99,84.23
MOLCKD3,API,Global,2018,179.53,19.37
MOLY,API,Canada,2022,138.23,131.07
MOLIBD3,Suspension,Japan,2017,68.05,91.43
MOLD1,Syrup,China,2023,194.91,181.02
MOLO1,Patch,Global,2019,111.92,44.44
MOLD2,Ointment,Brazil,2018,44.37,179.53
MOLP2,Syrup,Brazil,2022,112.68,34.15
MOLR1,Capsule,Brazil,2017,164.26,108.88
MOLIBD3,Injection,US,2024,40.04,11.04
MOLBC1,Patch,Australia,2016,25.15,191.1
MOLHF3,Ointment,Global,2015,9.3,23.11
MOLIBD3,Syrup,Canada,2016,178.54,189.0
MOLH3,Inhaler,Australia,2016,159.79,50.33
MOLR3,Capsule,China,2019,188.11,81.09
MOLBC3,Injection,EU,2015,164.33,17.27
MOLHF3,Patch,Japan,2018,190.74,1.23
MOLIBD2,Patch,Global,2022,192.73,76.87
MOLHF2,Suspension,US,2020,138.89,87.06
MOLD1,Syrup,Japan,2016,81.16,2.85
MOLO1,Inhaler,Canada,2016,60.53,192.42
MOLHF3,Syrup,US,2015,25.73,53.27
MOLH2,Ointment,Canada,2022,95.53,119.27
MOLBC2,Ointment,India,2024,99.42,174.49
MOLH1,Ointment,Japan,2020,48.3,99.76
MOLCKD3,Ointment,Japan,2016,146.59,65.05
MOLH1,Inhaler,India,2015,66.1,86.66
MOLR3,Patch,Australia,2021,102.01,128.86
MOLP3,Ointment,India,2022,99.41,9.3
MOLIBD1,API,Global,2019,165.16,35.34
MOLCKD2,Suspension,Japan,2020,192.64,91.12
MOLM3,Suspension,EU,2024,193.01,146.4
MOLRA2,API,India,2018,109.65,13.64
MOLBC3,Injection,US,2022,191.35,120.27
MOLO2,API,Global,2021,92.24,99.58
MOLM1,Ointment,Brazil,2021,108.1,172.68
MOLIBD3,Capsule,India,2022,8.82,93.84
MOLLC3,Inhaler,Global,2020,131.97,94.02
MOLH2,Injection,Australia,2015,116.95,36.99
MOLY,Capsule,Global,2017,64.15,144.39
MOLH3,API,Brazil,2017,187.99,130.23
MOLR2,Capsule,Global,2019,125.94,44.89
MOLO1,Patch,US,2018,121.13,181.98
MOLDEP3,Tablet,Brazil,2023,100.91,34.59
MOLBC2,Injection,Australia,2021,175.97,151.76
MOLHF1,API,Brazil,2019,112.26,78.09
MOLDEP1,Patch,Japan,2021,46.11,121.08
MOLO3,Ointment,Canada,2021,62.28,109.22
MOLDEP3,Inhaler,Japan,2016,105.32,101.47
MOLY,Suspension,China,2019,75.11,31.41
MOLDEP3,Capsule,Japan,2021,141.16,43.87
MOLH1,Patch,China,2023,166.44,71.06
MOLO1,Injection,Japan,2019,142.9,1.12
MOLP2,Inhaler,US,2022,193.88,10.17
MOLO3,Capsule,Brazil,2020,60.76,62.25
MOLBC3,Patch,Japan,2018,107.91,47.51
MOLRA1,Ointment,EU,2020,184.22,189.54
MOLP1,API,US,2016,45.9,97.36
MOLBC3,Ointment,Australia,2015,95.77,75.96
MOLO3,Inhaler,Global,2018,43.86,76.16
MOLLC2,Tablet,Japan,2022,82.45,76.17
MOLCKD1,Injection,Canada,2019,84.85,26.19
MOLHF2,Capsule,Canada,2017,135.83,156.15
MOLO1,Syrup,Brazil,2022,72.55,66.34
MOLH2,API,Japan,2020,27.63,71.39
MOLCKD1,Capsule,India,2021,138.5,83.42
MOLDEP1,API,Global,2022,27.17,115.93
MOLIBD2,Capsule,India,2020,159.55,187.95
MOLX,Inhaler,Australia,2024,34.82,45.7
MOL2,Suspension,India,2023,65.97,61.39
MOLRA3,Tablet,Brazil,2020,88.05,198.6
MOLRA3,Tablet,US,2022,100.83,121.34
MOLHF1,Patch,Brazil,2016,51.08,74.8
MOLLC1,Ointment,India,2021,21.25,143.02
MOLH3,Injection,US,2023,6.1,132.42
MOLH2,Injection,EU,2022,97.48,143.47
MOLIBD3,Syrup,Brazil,2024,78.09,161.18
MOLO1,Suspension,EU,2016,110.02,92.96
MOLR3,Capsule,Japan,2019,194.98,188.79
MOLDEP3,Injection,Global,2016,162.88,158.77
MOL1,Injection,EU,2019,132.06,100.74
MOLLC3,Syrup,Japan,2020,71.6,87.17
MOLO1,Patch,Global,2024,185.92,146.47
MOLO1,Patch,India,2023,188.53,156.63
MOLO1,Capsule,India,2020,185.54,65.54
MOLH3,Tablet,Global,2022,39.9,155.35
MOLHF2,Ointment,US,2018,38.61,60.61
MOL1,Inhaler,EU,2022,142.72,131.68
MOLCKD2,Suspension,US,2019,86.69,105.79
MOLHF2,Injection,Brazil,2018,121.85,112.12
MOLLC3,Tablet,EU,2021,11.63,147.98
MOLR2,Suspension,India,2022,104.0,184.67
MOLD2,Suspension,China,2021,63.66,91.46
MOLD1,Patch,US,2018,171.56,36.83
MOLCKD1,Tablet,Brazil,2024,156.59,164.88
MOLLC2,Capsule,US,2024,82.68,90.52
MOLRA1,Tablet,EU,2015,174.75,169.84
MOLHF3,API,Australia,2021,186.28,89.07
MOLLC1,Inhaler,Global,2024,129.06,153.64
MOLIBD1,API,Global,2024,114.44,109.99
MOLBC2,Injection,EU,2019,53.94,133.39
MOLLC2,Syrup,Brazil,2022,163.73,149.83
MOLO3,Inhaler,Canada,2015,16.55,62.32
MOLRA3,Capsule,China,2023,138.11,137.95
MOLD1,Patch,Australia,2016,129.71,157.48
MOLM2,Suspension,India,2021,40.16,188.31
MOLRA3,Inhaler,EU,2020,147.68,37.76
MOLH2,API,EU,2023,41.92,187.44
MOLM1,Capsule,Japan,2020,195.73,1.9
MOLP3,Patch,EU,2020,153.42,149.88
MOLHF1,Suspension,India,2023,167.34,53.53
MOLHF2,Suspension,US,2016,194.24,196.64
MOLLC2,Capsule,Canada,2022,155.14,114.77
MOLIBD1,Patch,EU,2022,191.56,53.81
MOLP1,Patch,India,2020,12.72,143.12
MOLD2,Tablet,China,2023,11.18,89.07
MOLR1,Inhaler,India,2024,9.8,184.13
MOLHF2,Patch,Australia,2020,4.99,167.9
MOLLC3,API,Australia,2020,105.45,92.8
MOLBC2,Syrup,Australia,2023,134.39,132.07
MOLLC1,Tablet,China,2020,198.78,109.33
MOLY,Injection,EU,2022,66.01,74.68
MOLM2,Injection,India,2019,156.23,170.88
MOLBC3,Tablet,EU,2020,19.48,114.84
MOLY,Injection,Global,2020,81.62,152.43
MOLRA1,Syrup,Canada,2015,99.72,95.41
MOLRA2,Tablet,Global,2021,191.78,82.71
MOL2,Patch,China,2017,99.13,130.28
MOLLC2,Syrup,Brazil,2015,23.87,76.62
MOLH1,Patch,Japan,2017,116.1,126.7
MOLY,API,Japan,2017,101.75,136.81
MOLLC1,Patch,Australia,2017,18.31,79.67
MOLBC1,Patch,US,2018,44.17,176.98
MOLP2,Syrup,Global,2019,100.01,155.17
MOLRA3,Syrup,Brazil,2017,76.51,42.02
MOLRA2,Ointment,Australia,2022,175.44,11.02
MOLRA1,Ointment,Japan,2016,13.55,101.39
MOLO2,API,Japan,2018,118.14,21.9
MOLHF1,Patch,EU,2017,148.37,7.35
MOLLC2,Syrup,Japan,2016,174.46,27.6
MOLO1,Inhaler,EU,2022,118.33,44.51
MOLBC2,Inhaler,India,2020,87.26,121.48
MOLIBD3,Inhaler,EU,2023,157.87,60.36
MOLCKD3,Suspension,EU,2015,47.7,4.27
MOLC,Injection,India,2024,118.09,62.48
MOLBC1,Tablet,Canada,2019,75.85,4.97
MOLP1,Injection,EU,2021,157.12,16.14
MOLIBD1,Patch,Brazil,2015,186.05,191.24
MOLR3,Suspension,EU,2015,136.22,6.44
MOLLC2,Syrup,Japan,2015,48.2,163.48
MOL1,Tablet,India,2016,98.42,194.22
